zip_code,vehicles,lat,lon
93292,20724.0,36.33522,-119.25689000000001
93301,4060.0,47.86465,17.75904
93303,43.0,35.21,-119.09
93304,17245.0,35.33839,-119.02051
93305,8806.0,35.38634,-118.98308
93306,34275.0,35.39251,-118.92045000000002
93307,43518.0,35.32213,-118.98254
93308,25794.0,35.43426,-119.02201
93309,25083.0,35.33935,-119.06298
93311,28146.0,35.31958,-119.11453
93312,29550.0,35.39452,-119.12032
93313,34096.0,35.28755,-119.05666
93314,17820.0,35.38265,-119.16359
93380,228.0,35.63727,-119.07595
93384,25.0,35.37,-119.02004
93390,12.0,20.51159,-97.43512
93401,12789.0,48.21463,18.61104
93402,4061.0,35.31582,-120.8347
93408,12.0,35.28431,-120.66373
93420,14136.0,35.1197,-120.56278000000002
93422,14872.0,35.47865,-120.67166
93427,595.0,34.61475,-120.20196
93428,590.0,35.56429,-121.08274
93430,13.0,35.44748,-120.88763
93433,2189.0,35.12021,-120.61828
93434,1191.0,34.96211,-120.57747
93436,26115.0,34.65766,-120.45133999999999
93437,11.0,34.74186,-120.5245
93442,2045.0,35.37936,-120.84815
93444,8872.0,35.03328,-120.50263000000001
93445,294.0,35.10376,-120.60915
93446,25632.0,35.63679,-120.69933000000002
93447,72.0,48.21627,18.61909
93449,1009.0,35.14748,-120.64847
93451,107.0,35.79038,-120.62892000000001
93452,16.0,35.666,-121.20674
93454,19128.0,34.95752,-120.405
93455,23992.0,34.88639,-120.42996
93456,53.0,34.95989,-120.38964
93457,50.0,34.91,-120.4211
93458,31151.0,34.95601,-120.44174
93460,465.0,34.63684,-120.07182
93463,848.0,34.6038,-120.13356
93465,1940.0,35.54659,-120.70396999999998
93501,73.0,35.02948,-118.18675
93505,1368.0,48.35745,18.72485
93510,703.0,34.48966,-118.19475
93514,5735.0,37.37575,-118.44492
93515,30.0,37.47075,-118.35187
93532,11.0,48.20551,18.51521
93534,12575.0,48.21007000000001,18.44975
93535,37188.0,48.18413999999999,18.38554
93536,37543.0,48.141420000000004,18.40144
93543,3478.0,34.52272,-117.95322000000002
93546,2508.0,37.63797,-118.96955
93550,39570.0,34.56157,-118.09083
93551,29534.0,48.13632,18.51414
93552,19328.0,48.10561,18.63401
93553,11.0,34.4714,-117.89719
93555,12764.0,48.1149,18.70587
93560,6031.0,34.86241,-118.21677
93561,13430.0,48.00511,18.65843
93591,610.0,34.59707,-117.82639000000002
93599,14.0,34.56594,-117.74917
93601,11.0,48.07128,18.95202
93602,71.0,37.07764,-119.45013999999999
93609,550.0,36.5333,-119.84099
93610,4828.0,37.10064,-120.2745
93611,23943.0,36.82171,-119.68103999999998
93612,12371.0,36.81356,-119.71139000000001
93614,2346.0,37.22147,-119.72427
93615,558.0,36.51651,-119.28613000000001
93616,12.0,36.65714,-119.59524
93618,12647.0,36.53861,-119.39082999999998
93619,28069.0,36.84638,-119.65710000000001
93620,2115.0,37.01334,-120.62967999999998
93622,2469.0,36.84136,-120.50637000000002
93625,1850.0,36.62725,-119.67634000000001
93626,31.0,37.04085,-119.67277
93630,7780.0,36.73285,-120.0741
93631,5467.0,36.5091,-119.54626
93635,25427.0,37.05787,-120.85644
93636,5977.0,36.9626,-119.88425999999998
93637,18452.0,36.94623,-120.09414999999998
93638,22780.0,36.98854,-120.04856999999998
93640,4249.0,36.74722,-120.39632999999999
93643,56.0,37.23042,-119.5078
93644,1644.0,37.34361,-119.63183
93646,2440.0,36.6268,-119.31308
93647,2646.0,36.55374,-119.25963
93648,4552.0,36.61116,-119.53813999999998
93650,94.0,36.84083,-119.80124
93654,12339.0,36.61332,-119.43349
93656,731.0,36.43712,-119.88911
93657,16664.0,36.73885,-119.51809
93660,248.0,36.60465,-120.18586999999998
93662,13062.0,36.57277,-119.61749
93667,11.0,36.98628,-119.40322
93675,11.0,36.71084,-119.17687
93701,1212.0,48.05299,18.65594
93702,17226.0,36.74013,-119.75506
93703,10157.0,36.76917,-119.76272000000002
93704,7944.0,36.79726,-119.80143999999999
93705,11287.0,36.78692,-119.82785
93706,17239.0,36.70188,-119.82334
93710,8300.0,36.82588,-119.76385
93711,17528.0,36.83099,-119.83317999999998
93720,21985.0,36.86072,-119.75586000000001
93721,976.0,36.73433,-119.78503
93722,48272.0,36.80566,-119.87766
93723,4552.0,36.79945,-119.92502999999999
93725,11749.0,36.67955,-119.73938
93726,13463.0,36.79412,-119.7643
93727,45503.0,36.74938,-119.69801999999999
93728,2561.0,36.7581,-119.81108
93729,12.0,36.85187,-119.7712
93730,3526.0,36.89012,-119.75606
93737,903.0,36.76826,-119.65210000000002
93740,15.0,36.81215,-119.74597
93794,28.0,64.46641,20.591
93901,10516.0,36.66688,-121.65839
93905,35233.0,36.68351,-121.61366
93906,32647.0,36.71039,-121.63803
93907,9208.0,36.76224,-121.66769000000001
93908,3344.0,36.59007,-121.67389
93912,234.0,36.71257,-121.6756
93921,15.0,36.55154,-121.92107
93923,2263.0,36.51349,-121.86686999999999
93924,536.0,36.46803,-121.70771999999998
93926,1940.0,36.51217,-121.43697
93927,6590.0,36.30844,-121.2755
93930,4979.0,36.19546,-121.11906999999998
93933,8180.0,36.67645,-121.78887999999999
93940,10086.0,36.58883000000001,-121.87460000000002
93950,2913.0,36.61741,-121.92312999999999
93953,207.0,36.58914,-121.94299
93955,11960.0,36.61689,-121.83121
93960,6927.0,36.42896,-121.32242
94002,10772.0,47.98652,18.15969
94005,189.0,37.68571,-122.40437000000001
94010,22554.0,37.57408,-122.36151
94014,19406.0,37.69727,-122.45144
94015,29741.0,37.6816,-122.47881000000001
94018,51.0,37.50218,-122.32306
94019,3972.0,37.45036,-122.42351
94022,8050.0,37.38282,-122.12145000000001
94024,9982.0,37.3539,-122.08681
94025,19525.0,37.45163,-122.18239
94027,1357.0,37.52529,-122.29692
94028,1087.0,37.37236,-122.20862000000001
94030,8115.0,37.6011,-122.40175
94037,68.0,47.98628,18.16476
94038,11.0,37.59983,-122.39944
94040,14391.0,37.3891,-122.09534
94041,3374.0,47.985580000000006,18.15865
94043,13106.0,37.40803,-122.08364
94044,16749.0,37.6171,-122.48744
94061,14513.0,47.9887,18.16678
94062,10756.0,47.98791,18.16124
94063,16007.0,47.99695,18.15845
94065,3504.0,37.53533,-122.24632999999999
94066,20295.0,48.00551,18.1808
94070,14808.0,37.49917,-122.26751000000002
94080,69059.0,48.00318,18.15609
94085,9006.0,37.38876,-122.01546
94086,21800.0,37.37114,-122.02426
94087,27564.0,37.35154,-122.0361
94089,8126.0,37.4013,-122.00469
94102,1705.0,48.11435,18.17919
94103,4140.0,48.10641,18.23863
94104,1054.0,48.13549,18.23785
94105,1774.0,48.15723,18.22607
94107,8340.0,48.181,18.15404
94108,40.0,48.13917,18.08056
94109,8884.0,48.12859,18.0282
94110,17958.0,48.09497,18.06154
94111,159.0,48.04321,18.0714
94112,31639.0,55.68843,21.15892
94114,7846.0,55.68394,21.16276
94115,6793.0,55.68608,21.16288
94116,16009.0,55.68629,21.16158
94117,8136.0,55.68552,21.16396
94118,9569.0,55.68476,21.16399
94121,11650.0,47.94973,18.0228
94122,19394.0,47.98357,17.99583
94123,5829.0,47.99432000000001,18.10653
94124,18529.0,55.68697,21.1653
94127,4523.0,55.68841,21.17264
94128,62.0,55.68929,21.17333
94129,133.0,55.68785,21.17468
94131,7317.0,47.99206000000001,18.26756
94132,5967.0,48.00912,18.35161
94133,2854.0,48.01694,18.41504
94134,14821.0,47.98968,18.39906
94143,14.0,48.08012,18.25202
94158,442.0,55.68386,21.16363
94240,14.0,55.67191,21.17788
94244,593.0,48.66656,18.55025
94283,13.0,55.66261,21.1812
94301,3775.0,47.7965,18.71062
94303,21555.0,47.78397,18.70168
94304,433.0,47.77915,18.64455
94305,453.0,48.201130000000006,18.6072
94306,9830.0,37.41786,-122.12996
94402,10486.0,37.54853,-122.32656
94403,20400.0,37.53746,-122.30208
94404,16866.0,37.55287,-122.26933
94501,26550.0,47.76973999999999,18.12006
94502,3653.0,37.73799,-122.24512
94503,8350.0,38.17894,-122.24308
94505,3651.0,47.76015,18.12112
94506,11647.0,37.80556,-121.9132
94507,5368.0,37.85564,-122.01425999999998
94509,33224.0,37.99159,-121.80237000000001
94510,12379.0,38.07075,-122.15765
94511,11.0,38.02342,-121.63342
94513,39604.0,37.92984,-121.71059
94515,374.0,38.59679,-122.59098
94517,2770.0,37.92823,-121.91665
94518,9422.0,37.95135,-122.02113
94519,5105.0,37.97858,-122.01343
94520,17588.0,37.97753,-122.03279
94521,19489.0,37.95628,-121.97643
94523,14469.0,47.759029999999996,18.12486
94524,13.0,37.98003,-122.05956
94525,12.0,47.76295,18.09902
94526,16382.0,37.81317,-121.98350000000002
94530,8898.0,37.91852,-122.30331
94531,22681.0,37.96942,-121.77127000000002
94533,43325.0,47.75723,18.12749
94534,22805.0,38.24065,-122.1083
94536,35584.0,37.56202,-122.0002
94538,40194.0,37.52458,-121.96935
94539,31349.0,37.51595,-121.92793
94541,32673.0,37.67308,-122.08854
94542,2682.0,37.65699,-122.04013
94544,43924.0,37.63561,-122.06628
94545,16821.0,37.63446,-122.10512
94546,21086.0,37.70312,-122.07894
94547,10478.0,38.00807,-122.26467
94549,12410.0,37.89564,-122.11411
94550,26954.0,47.76369,18.12536
94551,22208.0,37.70584,-121.76319
94552,4348.0,47.76100000000001,18.12579
94553,26904.0,37.99274,-122.11472
94555,15505.0,37.57223,-122.04897
94556,4070.0,37.84119,-122.12537
94558,40303.0,38.34774,-122.29813
94559,10081.0,38.29223,-122.28747
94560,24612.0,37.53578,-122.03218
94561,22914.0,37.98956,-121.70753
94563,7430.0,37.881330000000005,-122.17733999999999
94564,5835.0,37.99571,-122.28845
94565,58283.0,38.01284,-121.90375
94566,22930.0,37.66385,-121.87230000000001
94568,35392.0,37.71417,-121.90312
94571,1857.0,38.16574,-121.7101
94572,1239.0,38.02856,-122.25699
94574,884.0,38.52415,-122.41279
94577,23925.0,37.72051,-122.16004999999998
94578,14954.0,37.70399,-122.12923
94579,8433.0,37.68797,-122.1537
94580,11731.0,37.67782,-122.13174
94582,23642.0,37.76744,-121.92193
94583,19618.0,37.75388,-121.95829
94585,11237.0,38.24511,-122.00421
94587,39084.0,37.59067,-122.04496
94588,15737.0,37.6933,-121.89740000000002
94589,11996.0,38.14288,-122.24675000000002
94590,13252.0,38.10541,-122.24746
94591,29231.0,38.10559,-122.20999999999998
94595,5308.0,37.87448,-122.06995
94596,7434.0,37.89118,-122.04505999999999
94597,7265.0,37.9196,-122.07068
94598,10969.0,37.91737,-122.02338999999999
94601,18004.0,47.82095,18.03574
94602,9420.0,47.82006,17.98452
94603,12348.0,47.91558,17.99302
94604,27.0,37.81614,-122.25803
94605,14598.0,37.77813,-122.16932
94606,10785.0,37.82177,-122.25719000000001
94607,5022.0,37.82957,-122.29094999999998
94608,7394.0,37.85093,-122.28336
94609,4651.0,37.84808,-122.26951
94610,8755.0,37.82759,-122.24662
94611,16227.0,37.84696,-122.22114
94612,3766.0,47.77128,17.97257
94618,3892.0,37.85505,-122.24510999999998
94619,7065.0,47.77009,17.77077
94621,11764.0,47.75973,17.8826
94623,121.0,48.74019,2.34735
94702,3356.0,37.86571,-122.28607
94703,3850.0,47.88661,18.2045
94704,874.0,37.86672,-122.26049
94705,2479.0,37.85743,-122.24790000000002
94706,5085.0,37.89038,-122.29538
94707,3195.0,37.89377,-122.27695
94708,2446.0,37.89169,-122.25968
94709,785.0,37.87909,-122.26735000000001
94710,661.0,37.86768,-122.29713
94801,11888.0,48.10929,18.33895
94802,104.0,37.99966,-122.35305999999999
94803,9242.0,37.97005,-122.29197
94804,18564.0,37.92511,-122.33656
94805,3323.0,37.94137,-122.32461999999998
94806,30712.0,37.9714,-122.33826000000002
94901,21124.0,48.31728,18.08324
94903,12752.0,38.01293,-122.54498
94904,2430.0,48.32727,18.04524
94920,3272.0,31.57996,74.39851
94923,12.0,38.33685,-123.04589
94925,1541.0,37.92279,-122.51610999999998
94928,24750.0,38.3464,-122.69526
94930,1228.0,37.98823,-122.59755
94931,1099.0,38.32706000000001,-122.70441
94939,723.0,37.93718,-122.53376
94941,13417.0,37.89957,-122.53992
94945,5728.0,38.11466,-122.56735999999998
94947,9451.0,38.09737,-122.58743
94949,5428.0,38.06254,-122.53930000000001
94951,89.0,38.30917,-122.66138
94952,15529.0,48.30949,18.08646
94954,19012.0,38.25244,-122.62098999999999
94955,43.0,38.23002,-122.64005000000002
94957,60.0,37.96412,-122.56004
94960,3638.0,37.98449,-122.57086
94965,1562.0,37.85818,-122.49902999999999
95002,23.0,22.74924,121.14596
95003,9368.0,36.97782,-121.89146000000001
95004,61.0,36.88008,-121.63989
95005,571.0,37.08654,-122.08655
95006,1294.0,55.66738,21.19571
95008,23543.0,48.30061,18.08886
95010,1613.0,36.97611,-121.95502
95012,2906.0,36.76844,-121.75015
95014,31754.0,-9.15455,-78.50004
95018,1138.0,37.06246,-122.06397000000001
95019,1031.0,36.93643,-121.77843
95020,39197.0,37.01892,-121.58048
95023,35933.0,22.76895,121.1353
95030,3299.0,37.22285,-121.98091
95032,11177.0,37.23972,-121.95374
95035,47078.0,37.4345,-121.89426
95037,30033.0,37.12913,-121.65102
95045,76.0,-6.77119,39.27294
95046,532.0,37.0894,-121.59957
95050,15658.0,48.31095,18.09395
95051,31061.0,22.75965,121.14401
95054,10048.0,22.75236,121.14401
95060,18393.0,22.7635,121.09199
95062,15337.0,22.76613,121.08022
95064,16.0,36.99002,-122.05666
95065,1171.0,37.01596,-121.98530999999998
95066,4196.0,37.06211,-122.01544
95070,17265.0,37.27051,-122.0223
95073,2400.0,37.01232,-121.95041
95076,50689.0,36.94015,-121.77286
95106,227.0,48.18765,18.20659
95110,5453.0,37.33521,-121.897
95111,31461.0,37.28098,-121.82394999999998
95112,27225.0,48.24061999999999,18.1188
95113,131.0,48.21423,18.14323
95116,22653.0,48.22487,18.05533
95117,10063.0,48.24464,18.02192
95118,12676.0,55.67435,21.19149
95119,2087.0,55.67277,21.19167
95120,19912.0,55.67298000000001,21.18908
95121,18763.0,48.368249999999996,17.89507
95122,28640.0,48.36428,17.94741
95123,35708.0,48.395450000000004,17.93684
95124,23989.0,48.41626,17.97309
95125,26338.0,48.44667,18.02554
95126,13731.0,48.42121,18.0223
95127,34078.0,55.67622999999999,21.18776
95128,12271.0,55.67589,21.18734
95129,18768.0,55.67538,21.18473
95130,2661.0,55.67256,21.18687
95131,15956.0,48.22613,17.93059
95132,20572.0,48.24429,17.91541
95133,13149.0,48.25488,17.86899
95134,11418.0,48.30761,17.8724
95135,8002.0,48.3073,17.93858
95136,22927.0,48.31322,17.99016
95138,6375.0,55.66851,21.18849
95139,526.0,55.66816,21.188519999999997
95148,25643.0,48.2776,17.9598
95201,32.0,48.2432,18.30974
95202,620.0,55.67016,21.19701
95203,2773.0,55.66783,21.19622
95204,8885.0,55.66877999999999,21.19843
95205,17060.0,55.66822,21.199009999999998
95206,37609.0,55.66898,21.199940000000005
95207,17649.0,55.66743,21.19962
95208,26.0,55.66763,21.20085
95209,19637.0,55.66684,21.19986
95210,14390.0,38.02513,-121.29826
95212,12780.0,55.66618,21.19774
95213,58.0,55.666,21.19867
95215,9802.0,55.66602,21.19661
95219,10787.0,55.66445,21.19675
95220,584.0,55.66372,21.19577
95222,149.0,55.6636,21.19832
95223,576.0,55.66285,21.198619999999995
95228,283.0,55.6624,21.19657
95231,157.0,55.661289999999994,21.1978
95236,489.0,55.663180000000004,21.20291
95237,68.0,55.66279999999999,21.20421
95240,21951.0,55.664590000000004,21.20173
95241,88.0,55.6662,21.20431
95242,11637.0,55.66657,21.20205
95247,232.0,55.66812,21.20197
95249,86.0,55.66906,21.20031
95252,6240.0,55.67021,21.20009
95255,11.0,55.65595,21.17291
95258,91.0,38.15741,-121.30825
95301,17761.0,48.38181,18.39223
95304,3952.0,48.38505,18.38825
95306,11.0,37.43054,-120.08654
95307,22874.0,37.58453,-120.95074
95315,3544.0,37.42415,-120.77417999999999
95316,516.0,37.54001999999999,-120.78342
95320,3417.0,48.38553,18.39979
95321,214.0,37.84458,-120.19686
95324,772.0,37.394,-120.87273
95326,1986.0,37.59242,-120.86079
95327,392.0,37.90652,-120.44818
95328,267.0,37.61255,-120.91842
95329,37.0,37.67659,-120.38412
95330,15559.0,48.38191,18.39856
95333,11.0,37.24444,-120.25342
95334,5592.0,37.37642,-120.73145
95336,24878.0,37.81332,-121.21616
95337,27022.0,37.7779,-121.22842
95338,3418.0,37.4762,-119.91815
95340,12603.0,37.30649,-120.46701
95341,12741.0,37.28062,-120.47419
95348,11837.0,37.33144,-120.49716
95350,22482.0,37.67221,-121.00596
95351,21116.0,37.625130000000006,-120.99904
95352,17.0,50.17186,11.63286
95353,120.0,37.64747,-121.01021
95354,7682.0,37.6413,-120.97509
95355,29139.0,37.67176,-120.94971
95356,15152.0,37.70343,-121.02279
95357,2615.0,37.66605,-120.90778000000002
95358,15041.0,37.62478,-121.06014
95360,3300.0,37.31714,-121.03748
95361,16368.0,37.77858,-120.81364
95363,11946.0,37.47051,-121.15156
95365,364.0,55.65438,21.19276
95366,6118.0,55.65004,21.22834
95367,8632.0,55.64424999999999,21.17652
95368,3806.0,37.70891,-121.08678
95370,14616.0,37.98645,-120.35184
95372,22.0,37.99337,-120.26228
95376,27495.0,37.73273,-121.43734
95377,19953.0,37.72251,-121.45489999999998
95379,101.0,37.97291,-120.23739
95380,18764.0,37.48372,-120.84544000000001
95381,12.0,37.47713,-120.8601
95382,15458.0,37.51851,-120.84756
95383,584.0,38.05533,-120.23166
95386,1805.0,37.64689,-120.73953000000002
95388,3375.0,37.41594,-120.58317
95391,8884.0,37.77521,-121.54730999999998
95401,15762.0,55.62569,21.2306
95403,22300.0,38.46891,-122.74507
95404,16829.0,38.44674,-122.70245999999999
95405,6749.0,55.685649999999995,21.38485
95407,21335.0,55.68813000000001,21.3876
95409,10189.0,55.6431,21.29584
95418,64.0,39.25283,-123.18555999999998
95421,12.0,38.5535,-123.15373
95422,3439.0,38.96066,-122.64194
95423,35.0,39.03316,-122.63025
95425,2979.0,38.80796,-123.03706
95428,46.0,39.8282,-123.18269
95436,507.0,38.48993,-122.90953
95437,4256.0,39.43789,-123.75905999999999
95441,53.0,48.34656,18.02921
95445,73.0,38.81801,-123.54965999999999
95448,6819.0,38.61741,-122.87364999999998
95451,2850.0,38.95263,-122.80399999999999
95453,2383.0,39.05423,-122.92190999999998
95454,89.0,39.77349,-123.51761000000002
95457,89.0,38.88627,-122.56305
95458,22.0,39.09613,-122.78048
95460,94.0,39.31398,-123.77203
95461,94.0,38.77796,-122.63691
95465,34.0,38.40815,-122.98914
95467,326.0,38.81474,-122.58673000000002
95469,23.0,39.37768,-123.05338
95470,969.0,39.28977,-123.22166000000001
95472,12419.0,38.39528000000001,-122.84949
95476,14409.0,38.2906,-122.46740000000001
95482,15179.0,39.1449,-123.22888
95485,12.0,39.22947,-122.93074
95490,4367.0,39.45324,-123.37597000000001
95492,11142.0,38.54617,-122.80707
95501,6249.0,48.56726,18.16485
95503,8284.0,48.55268,18.17545
95519,5506.0,40.94534,-124.08877
95521,4686.0,40.87401,-124.06948
95524,22.0,40.82885,-124.04959
95531,5791.0,41.79381,-124.17663999999999
95536,85.0,40.53934,-124.26433
95540,3504.0,40.57916,-124.13832
95542,108.0,40.08784,-123.78442
95546,63.0,41.12414,-123.70805
95550,11.0,40.80436,-123.87874
95560,117.0,40.13402,-123.85884
95562,49.0,40.49354,-124.11206
95570,36.0,41.09616,-124.13183
95589,23.0,40.07547,-123.98185
95602,6157.0,48.53453,18.09804
95603,12449.0,48.52494,18.05671
95604,75.0,48.10218,17.68868
95605,6854.0,48.54441,17.93832
95608,30001.0,48.49378,18.04265
95610,19739.0,38.69577,-121.27018000000001
95614,117.0,48.46885,18.14743
95616,21289.0,48.5176,18.17307
95618,10797.0,48.57997,18.24891
95619,158.0,48.54308,18.25249
95620,9855.0,38.44187,-121.82289
95621,18234.0,48.5914,18.13514
95623,121.0,38.61629,-120.83802999999999
95624,39858.0,48.57514,18.09794
95626,147.0,38.72543,-121.44918
95627,121.0,38.71220999999999,-122.03875000000001
95628,20578.0,38.65593,-121.26095
95630,46968.0,38.67175,-121.14826
95631,716.0,48.59233,18.20741
95632,14570.0,48.62151,18.24913
95633,38.0,48.60872,18.27336
95634,46.0,48.64765,18.2776
95640,1764.0,38.33531,-120.93336
95642,925.0,48.76672,18.34453
95648,33025.0,38.88351,-121.28753
95650,3997.0,38.81633,-121.17445000000001
95651,33.0,23.04802,121.16066
95652,1791.0,48.8105,18.23615
95655,411.0,48.70763,18.2209
95658,802.0,38.87625,-121.1465
95660,12389.0,38.68101,-121.37418
95661,15138.0,23.04939,121.16371
95662,13920.0,23.04564,121.16366
95663,37.0,38.85384,-121.17811
95665,242.0,38.40294,-120.65796
95666,865.0,38.47205,-120.51934
95667,21038.0,23.69117,89.77016
95668,215.0,38.82263,-121.49476
95669,46.0,38.48797,-120.87246
95670,29490.0,38.60307,-121.28156999999999
95672,148.0,38.72595,-120.98281000000001
95673,3945.0,38.68917,-121.4547
95677,12179.0,38.78999,-121.235
95678,20323.0,55.927040000000005,23.32416
95682,14471.0,38.6348,-120.94963
95683,573.0,38.49882,-121.08501
95684,24.0,38.60689,-120.64227
95685,159.0,38.41712,-120.75869
95687,35160.0,38.34417,-121.95551
95688,20155.0,38.38464,-121.99167
95690,11.0,38.23841,-121.57095
95691,18585.0,38.55875,-121.54687000000001
95692,74.0,39.03241,-121.4081
95693,716.0,38.40775,-121.22423000000002
95694,2177.0,38.52435,-121.9773
95695,16372.0,38.67659,-121.79208
95709,323.0,38.74491,-120.67839999999998
95713,1082.0,39.08262,-120.95072
95722,326.0,39.0032,-121.02844
95726,1804.0,38.74741,-120.57459000000001
95742,7659.0,38.55843,-121.22606
95746,9140.0,38.74682,-121.18168
95747,51936.0,38.776,-121.34671
95757,29656.0,38.39407,-121.42971
95758,34770.0,38.42141,-121.43785
95762,29227.0,38.68545999999999,-121.0657
95763,26.0,18.4251,-95.1898
95765,20922.0,38.81741,-121.26595
95776,12143.0,38.668780000000005,-121.74595
95800,26.0,1.10985,111.71365
95811,3306.0,38.57015,-121.48651
95812,131.0,18.38498,-95.21691
95814,3017.0,38.57997,-121.49225
95815,6320.0,38.61182999999999,-121.44388
95816,14398.0,38.57226,-121.46685
95817,1810.0,38.55001,-121.458
95818,6099.0,38.55335,-121.4932
95819,4764.0,38.56992,-121.44051
95820,12432.0,38.53477,-121.44476
95821,13122.0,38.62272,-121.39094
95822,19596.0,38.51161,-121.49508000000002
95823,36983.0,38.47346,-121.44272
95824,10005.0,38.51813,-121.43957
95825,9582.0,38.58663,-121.40703
95826,14821.0,38.55234,-121.37415
95827,8528.0,38.56156,-121.33599999999998
95828,36378.0,38.48078,-121.39945
95829,15931.0,38.46945,-121.34468
95831,18890.0,38.49488,-121.53009
95832,1876.0,38.47308,-121.48811
95833,14826.0,38.61686,-121.50254
95834,19079.0,38.64057,-121.51829000000001
95835,18782.0,38.67158,-121.51845
95837,68.0,38.68678,-121.59801
95838,16225.0,38.641529999999996,-121.44446999999998
95841,4695.0,48.59802,18.43198
95842,10871.0,48.60875,18.34242
95843,22592.0,48.59391,18.29567
95851,120.0,18.1535,-95.18187
95852,25.0,48.62274,18.29931
95864,8261.0,38.58351,-121.3803
95901,13340.0,22.86087,121.20193
95912,580.0,38.99645,-122.06412
95917,66.0,39.41619,-121.69478999999998
95923,23.0,40.16794,-121.07034
95926,11668.0,39.74469,-121.84827
95927,80.0,39.42026,-121.93057
95928,12937.0,39.73096,-121.80561
95932,1152.0,39.24022,-122.01155999999999
95938,99.0,39.63895,-121.78676
95943,11.0,39.58279,-122.0287
95945,10413.0,39.19557,-121.00538999999999
95946,1828.0,39.21682,-121.20248
95948,2458.0,39.35724,-121.69516999999999
95949,8441.0,39.11521,-121.08942
95951,41.0,39.73483,-122.0173
95953,2471.0,39.25599,-121.68609
95954,724.0,39.84615,-121.59526999999999
95959,7614.0,39.30184,-120.99253
95961,12022.0,39.0647,-121.55256
95963,5710.0,39.74672,-122.21650999999999
95965,6286.0,39.54763,-121.57414
95966,11980.0,39.49258,-121.47669
95969,1895.0,39.75655,-121.60594
95971,930.0,39.94831,-120.92233999999999
95973,17935.0,39.78323,-121.86424999999998
95982,84.0,39.16742,-121.77586000000001
95987,773.0,39.1383,-122.24011
95988,1032.0,39.52163,-122.22052
95991,18207.0,39.11182,-121.62115
96001,13814.0,48.573049999999995,19.13654
96002,13700.0,48.5758,19.17105
96003,20853.0,48.57881,19.15117
96007,8514.0,48.56124,19.1485
96013,68.0,40.9138,-121.65802
96019,1126.0,40.67611,-122.37166
96020,25.0,55.58734,21.39586
96021,5127.0,39.93249,-122.24512
96022,5190.0,40.35824,-122.34922999999999
96027,56.0,41.43622,-122.92331
96032,75.0,41.62319,-122.89779
96039,13.0,41.76082,-123.40836
96041,11.0,40.53559,-123.1682
96049,170.0,41.66469,-123.24092999999999
96055,72.0,40.05194,-122.09470000000002
96064,307.0,41.72393,-122.39729
96067,1588.0,41.3194,-122.3262
96073,240.0,40.56584,-122.23712
96080,12814.0,40.17943,-122.3126
96088,228.0,40.50838,-121.87785
96093,194.0,40.73752,-122.92965
96094,514.0,41.46542,-122.3814
96097,1947.0,41.73371,-122.64192999999999
96101,352.0,55.72255,21.39702
96103,27.0,55.72942,21.38944
96114,37.0,55.72103,21.39222
96118,11.0,39.65792,-120.25268
96122,93.0,55.71279,21.39216
96127,48.0,55.70952,21.38535
96130,4307.0,55.71038,21.39997
96134,26.0,55.71013,21.39302
96137,88.0,55.70979,21.4016
96140,11.0,55.7073,21.39038
96143,180.0,55.7104,21.38467
96145,414.0,55.70763,21.38632
96146,15.0,55.70454,21.38841
96150,8778.0,55.69641,21.38933
96151,253.0,55.69822,21.38771
96158,12.0,55.71356,21.40498
96160,37.0,55.71036,21.37233
96161,7330.0,55.62906,21.49076
96162,24.0,39.2528,-120.28002
97211,439.0,48.82026,18.61895
98032,11.0,48.27494,19.95212
98290,360.0,56.18251,21.48976
98373,14.0,1.24651,103.84306
98661,23.0,45.64422,-122.62439
99503,37.0,61.18956,-149.89307
